timestamp,value_CVS,value_CRM,value_GOOG,value_UPS,value_IBM,value_AMZN,value_KO,value_FB,value_AAPL,value_PFE
2015-03-12 16:17:53,0,11,32.0,12,9,51.0,8.0,48.0,35,1
2015-03-12 16:22:53,1,16,33.0,3,6,64.0,16.0,39.0,47,1
2015-03-12 16:27:53,0,9,28.0,5,21,47.0,11.0,27.0,30,0
2015-03-12 16:32:53,0,11,30.0,10,2,59.0,9.0,25.0,40,1
2015-03-12 16:37:53,0,8,37.0,5,9,62.0,5.0,27.0,26,1
2015-03-12 16:42:53,0,4,27.0,4,8,70.0,9.0,27.0,38,1
2015-03-12 16:47:53,0,1,18.0,2,1,81.0,3.0,19.0,50,0
2015-03-12 16:52:53,0,9,33.0,4,7,93.0,12.0,25.0,47,1
2015-03-12 16:57:53,0,11,20.0,2,11,62.0,21.0,20.0,54,0
2015-03-12 17:02:53,0,9,31.0,2,4,71.0,7.0,29.0,55,2
2015-03-12 17:07:53,1,10,40.0,2,4,53.0,4.0,19.0,41,2
2015-03-12 17:12:53,0,16,67.0,6,7,68.0,8.0,21.0,38,0
2015-03-12 17:17:53,2,5,44.0,4,3,83.0,6.0,19.0,36,2
2015-03-12 17:22:53,0,6,44.0,4,4,59.0,7.0,19.0,44,2
2015-03-12 17:27:53,2,4,35.0,7,6,71.0,9.0,22.0,51,1
2015-03-12 17:32:53,1,1,27.0,2,6,51.0,5.0,12.0,31,2
2015-03-12 17:37:53,0,3,28.0,9,5,69.0,10.0,21.0,37,1
2015-03-12 17:42:53,2,3,36.0,4,4,80.0,7.0,27.0,33,6
2015-03-12 17:47:53,1,0,23.0,7,5,49.0,9.0,19.0,468,2
2015-03-12 17:52:53,0,5,18.0,5,5,54.0,7.0,16.0,188,3
2015-03-12 17:57:53,0,3,29.0,6,8,58.0,12.0,28.0,115,4
2015-03-12 18:02:53,1,3,21.0,6,3,40.0,3.0,21.0,82,2
2015-03-12 18:07:53,0,4,16.0,3,8,46.0,3.0,24.0,91,1
2015-03-12 18:12:53,1,12,29.0,2,4,69.0,9.0,25.0,81,2
2015-03-12 18:17:53,1,9,20.0,3,6,46.0,10.0,27.0,153,1
2015-03-12 18:22:53,1,4,27.0,8,7,69.0,12.0,22.0,91,1
2015-03-12 18:27:53,0,5,33.0,2,5,60.0,9.0,29.0,89,0
2015-03-12 18:32:53,0,4,26.0,3,5,52.0,18.0,27.0,88,0
2015-03-12 18:37:53,0,5,32.0,1,5,57.0,13.0,27.0,75,3
2015-03-12 18:42:53,0,8,27.0,5,5,69.0,11.0,23.0,97,0
2015-03-12 18:47:53,0,5,24.0,2,1,59.0,11.0,34.0,69,0
2015-03-12 18:52:53,1,8,25.0,7,3,45.0,11.0,23.0,88,1
2015-03-12 18:57:53,0,2,30.0,4,5,62.0,12.0,41.0,90,4
2015-03-12 19:02:53,0,7,34.0,2,7,53.0,12.0,18.0,52,3
2015-03-12 19:07:53,0,6,20.0,1,2,72.0,19.0,13.0,49,6
2015-03-12 19:12:53,0,7,25.0,1,2,55.0,15.0,20.0,70,3
2015-03-12 19:17:53,0,6,23.0,1,0,67.0,6.0,12.0,66,7
2015-03-12 19:22:53,0,1,15.0,1,7,46.0,9.0,18.0,80,4
2015-03-12 19:27:53,0,6,30.0,3,1,56.0,9.0,10.0,73,2
2015-03-12 19:32:53,1,3,21.0,5,1,67.0,8.0,14.0,73,1
2015-03-12 19:37:53,1,4,21.0,3,4,53.0,9.0,23.0,116,1
2015-03-12 19:42:53,0,2,26.0,4,8,69.0,8.0,22.0,93,2
2015-03-12 19:47:53,0,2,26.0,3,8,74.0,3.0,12.0,63,2
2015-03-12 19:52:53,0,1,29.0,6,3,72.0,6.0,21.0,49,1
2015-03-12 19:57:53,1,2,39.0,1,10,89.0,11.0,33.0,70,6
2015-03-12 20:02:53,2,4,34.0,6,8,72.0,9.0,19.0,59,3
2015-03-12 20:07:53,0,11,28.0,5,4,75.0,5.0,7.0,56,2
2015-03-12 20:12:53,0,8,21.0,7,13,85.0,8.0,19.0,47,2
2015-03-12 20:17:53,0,6,16.0,4,2,93.0,4.0,29.0,50,0
2015-03-12 20:22:53,0,4,36.0,1,6,62.0,2.0,31.0,53,5
2015-03-12 20:27:53,0,1,25.0,1,4,66.0,8.0,22.0,50,6
2015-03-12 20:32:53,0,1,19.0,3,3,57.0,6.0,19.0,72,2
2015-03-12 20:37:53,0,4,24.0,2,5,62.0,11.0,24.0,96,6
2015-03-12 20:42:53,0,7,14.0,2,4,68.0,8.0,30.0,76,0
2015-03-12 20:47:53,0,2,16.0,2,8,60.0,6.0,16.0,55,5
2015-03-12 20:52:53,0,4,27.0,4,6,53.0,5.0,19.0,43,6
2015-03-12 20:57:53,0,4,17.0,2,5,76.0,10.0,22.0,66,4
2015-03-12 21:02:53,1,6,24.0,2,4,48.0,9.0,21.0,40,6
2015-03-12 21:07:53,0,7,15.0,1,0,44.0,7.0,24.0,62,2
2015-03-12 21:12:53,0,4,12.0,1,4,67.0,9.0,20.0,61,2
2015-03-12 21:17:53,1,2,17.0,5,5,54.0,4.0,10.0,97,3
2015-03-12 21:22:53,1,5,21.0,6,2,74.0,11.0,18.0,104,0
2015-03-12 21:27:53,0,1,22.0,1,7,62.0,5.0,15.0,91,4
2015-03-12 21:32:53,0,3,14.0,3,5,54.0,8.0,18.0,116,9
2015-03-12 21:37:53,0,2,12.0,3,4,42.0,5.0,15.0,83,5
2015-03-12 21:42:53,2,2,33.0,2,5,42.0,7.0,13.0,55,6
2015-03-12 21:47:53,0,5,18.0,3,8,58.0,9.0,13.0,71,1
2015-03-12 21:52:53,0,2,24.0,1,9,58.0,7.0,18.0,57,1
2015-03-12 21:57:53,0,3,20.0,1,13,85.0,6.0,24.0,64,0
2015-03-12 22:02:53,0,3,27.0,2,4,50.0,3.0,14.0,45,1
2015-03-12 22:07:53,0,5,21.0,1,4,50.0,6.0,22.0,53,0
2015-03-12 22:12:53,0,8,26.0,2,9,47.0,9.0,20.0,65,1
2015-03-12 22:17:53,0,5,21.0,15,7,54.0,7.0,14.0,54,0
2015-03-12 22:22:53,0,4,32.0,7,4,49.0,8.0,22.0,53,1
2015-03-12 22:27:53,1,3,26.0,1,5,41.0,9.0,34.0,44,1
2015-03-12 22:32:53,1,5,18.0,2,3,32.0,7.0,9.0,75,1
2015-03-12 22:37:53,0,1,14.0,1,5,36.0,6.0,24.0,191,0
2015-03-12 22:42:53,1,5,18.0,2,4,56.0,10.0,23.0,66,3
2015-03-12 22:47:53,1,3,16.0,108,8,42.0,7.0,16.0,75,2
2015-03-12 22:52:53,0,4,17.0,109,9,49.0,8.0,18.0,87,5
2015-03-12 22:57:53,0,3,13.0,128,5,52.0,10.0,15.0,54,3
2015-03-12 23:02:53,0,4,13.0,116,1,42.0,3.0,18.0,91,1
2015-03-12 23:07:53,1,5,10.0,82,6,50.0,10.0,19.0,64,0
2015-03-12 23:12:53,0,8,17.0,54,3,72.0,12.0,38.0,64,0
2015-03-12 23:17:53,0,3,11.0,11,3,45.0,3.0,19.0,43,2
2015-03-12 23:22:53,0,5,7.0,8,1,29.0,2.0,24.0,56,1
2015-03-12 23:27:53,0,6,17.0,6,1,56.0,4.0,10.0,45,0
2015-03-12 23:32:53,0,3,14.0,8,2,56.0,7.0,20.0,66,1
2015-03-12 23:37:53,0,5,24.0,0,1,57.0,6.0,10.0,46,1
2015-03-12 23:42:53,0,1,15.0,1,4,54.0,5.0,11.0,32,0
2015-03-12 23:47:53,1,2,15.0,3,4,49.0,7.0,8.0,53,7
2015-03-12 23:52:53,0,6,9.0,5,2,58.0,20.0,10.0,52,0
2015-03-12 23:57:53,0,2,14.0,3,5,62.0,40.0,22.0,39,1
2015-03-13 00:02:53,0,3,8.0,1,2,44.0,7.0,22.0,42,0
2015-03-13 00:07:53,2,2,15.0,3,3,43.0,40.0,23.0,48,2
2015-03-13 00:12:53,0,10,11.0,5,3,56.0,10.0,20.0,71,0
2015-03-13 00:17:53,1,2,11.0,2,1,63.0,11.0,20.0,54,1
2015-03-13 00:22:53,0,1,8.0,0,0,74.0,25.0,15.0,55,2
2015-03-13 00:27:53,0,5,15.0,3,3,65.0,7.0,12.0,37,0
2015-03-13 00:32:53,0,3,15.0,1,1,62.0,4.0,9.0,46,2
2015-03-13 00:37:53,0,2,12.0,3,2,62.0,3.0,15.0,33,0
2015-03-13 00:42:53,0,0,6.0,8,1,41.0,7.0,17.0,39,1
2015-03-13 00:47:53,0,0,8.0,1,8,42.0,6.0,13.0,59,1
2015-03-13 00:52:53,0,1,10.0,3,0,45.0,6.0,9.0,49,0
2015-03-13 00:57:53,1,2,20.0,8,2,56.0,6.0,14.0,60,0
2015-03-13 01:02:53,1,4,15.0,2,2,46.0,3.0,11.0,52,1
2015-03-13 01:07:53,1,0,16.0,9,2,54.0,3.0,15.0,33,0
2015-03-13 01:12:53,1,1,33.0,1,2,57.0,1.0,15.0,37,1
2015-03-13 01:17:53,0,2,11.0,1,1,48.0,6.0,12.0,50,3
2015-03-13 01:22:53,1,2,24.0,2,1,43.0,25.0,14.0,54,2
2015-03-13 01:27:53,0,2,12.0,3,3,41.0,7.0,16.0,42,1
2015-03-13 01:32:53,0,3,10.0,2,4,64.0,7.0,10.0,50,1
2015-03-13 01:37:53,0,1,12.0,0,4,62.0,1.0,15.0,127,1
2015-03-13 01:42:53,0,0,12.0,2,3,49.0,1.0,14.0,89,0
2015-03-13 01:47:53,0,2,15.0,4,0,30.0,7.0,10.0,82,1
2015-03-13 01:52:53,0,2,16.0,0,1,51.0,10.0,9.0,45,1
2015-03-13 01:57:53,0,1,5.0,3,1,32.0,2.0,8.0,73,0
2015-03-13 02:02:53,1,2,29.0,1,6,44.0,5.0,13.0,49,3
2015-03-13 02:07:53,0,5,12.0,3,0,54.0,2.0,17.0,46,0
2015-03-13 02:12:53,0,2,7.0,2,1,41.0,2.0,8.0,41,1
2015-03-13 02:17:53,0,1,54.0,1,3,38.0,6.0,13.0,56,2
2015-03-13 02:22:53,0,0,56.0,1,6,66.0,2.0,11.0,69,1
2015-03-13 02:27:53,1,2,31.0,2,4,66.0,4.0,18.0,46,0
2015-03-13 02:32:53,0,2,25.0,0,1,61.0,18.0,15.0,39,0
2015-03-13 02:37:53,0,2,22.0,0,3,48.0,6.0,8.0,37,1
2015-03-13 02:42:53,0,9,22.0,1,2,54.0,2.0,10.0,42,0
2015-03-13 02:47:53,1,4,19.0,2,4,53.0,3.0,9.0,41,0
2015-03-13 02:52:53,0,3,10.0,0,0,48.0,2.0,8.0,22,0
2015-03-13 02:57:53,0,4,30.0,4,3,46.0,1.0,10.0,34,0
2015-03-13 03:02:53,0,3,10.0,3,1,48.0,1.0,12.0,23,1
2015-03-13 03:07:53,0,1,20.0,0,3,47.0,2.0,14.0,25,2
2015-03-13 03:12:53,0,1,31.0,3,4,67.0,1.0,12.0,24,0
2015-03-13 03:17:53,1,0,6.0,1,5,57.0,2.0,12.0,79,0
2015-03-13 03:22:53,0,0,12.0,5,1,52.0,4.0,9.0,43,1
2015-03-13 03:27:53,0,4,20.0,7,3,38.0,1.0,12.0,46,0
2015-03-13 03:32:53,0,1,18.0,2,1,40.0,1.0,4.0,46,0
2015-03-13 03:37:53,0,1,15.0,2,1,51.0,3.0,8.0,27,0
2015-03-13 03:42:53,1,2,15.0,2,1,72.0,3.0,6.0,34,2
2015-03-13 03:47:53,0,1,12.0,0,3,70.0,3.0,4.0,23,0
2015-03-13 03:52:53,0,1,19.0,1,0,55.0,3.0,6.0,19,0
2015-03-13 03:57:53,0,1,13.0,2,0,60.0,1.0,12.0,35,0
2015-03-13 04:02:53,0,1,5.0,0,2,29.0,3.0,18.0,46,0
2015-03-13 04:07:53,1,10,13.0,1,0,30.0,3.0,16.0,30,4
2015-03-13 04:12:53,0,8,12.0,1,2,29.0,1.0,6.0,28,0
2015-03-13 04:17:53,0,10,14.0,5,2,33.0,2.0,7.0,68,0
2015-03-13 04:22:53,0,5,8.0,2,1,36.0,2.0,7.0,26,0
2015-03-13 04:27:53,0,1,21.0,2,5,54.0,3.0,8.0,18,1
2015-03-13 04:32:53,0,6,19.0,12,0,43.0,2.0,7.0,44,0
2015-03-13 04:37:53,0,2,9.0,0,2,56.0,4.0,8.0,69,0
2015-03-13 04:42:53,0,2,13.0,1,0,34.0,2.0,9.0,48,0
2015-03-13 04:47:53,0,0,13.0,0,1,26.0,2.0,11.0,33,0
2015-03-13 04:52:53,0,3,11.0,1,2,28.0,1.0,8.0,67,0
2015-03-13 04:57:53,0,1,12.0,0,0,43.0,2.0,4.0,41,1
2015-03-13 05:02:53,1,2,9.0,0,5,39.0,1.0,7.0,34,0
2015-03-13 05:07:53,0,4,20.0,0,1,47.0,1.0,5.0,35,0
2015-03-13 05:12:53,1,2,17.0,0,1,28.0,3.0,8.0,49,0
2015-03-13 05:17:53,0,1,15.0,1,1,22.0,4.0,58.0,38,0
2015-03-13 05:22:53,1,1,2.0,0,2,37.0,2.0,25.0,40,0
2015-03-13 05:27:53,0,0,14.0,1,2,48.0,1.0,17.0,33,0
2015-03-13 05:32:53,0,2,4.0,0,1,31.0,6.0,9.0,29,0
2015-03-13 05:37:53,0,3,18.0,0,0,26.0,2.0,13.0,32,0
2015-03-13 05:42:53,0,2,9.0,0,2,34.0,2.0,13.0,26,0
2015-03-13 05:47:53,0,3,7.0,2,0,28.0,1.0,7.0,31,0
2015-03-13 05:52:53,0,4,18.0,0,3,50.0,1.0,8.0,70,1
2015-03-13 05:57:53,2,2,12.0,1,2,58.0,4.0,16.0,28,0
2015-03-13 06:02:53,0,6,18.0,1,0,25.0,2.0,9.0,29,0
2015-03-13 06:07:53,0,7,7.0,1,2,27.0,1.0,6.0,23,0
2015-03-13 06:12:53,2,2,10.0,0,0,40.0,3.0,5.0,28,0
2015-03-13 06:17:53,0,2,10.0,3,1,28.0,5.0,4.0,27,0
2015-03-13 06:22:53,0,1,16.0,0,0,33.0,7.0,10.0,28,1
2015-03-13 06:27:53,0,2,10.0,1,5,33.0,7.0,11.0,26,2
2015-03-13 06:32:53,0,0,4.0,0,2,44.0,16.0,19.0,24,0
2015-03-13 06:37:53,0,1,11.0,0,2,35.0,8.0,23.0,19,0
2015-03-13 06:42:53,0,6,11.0,1,2,30.0,7.0,6.0,22,0
2015-03-13 06:47:53,0,0,16.0,1,0,33.0,6.0,3.0,17,1
2015-03-13 06:52:53,0,1,21.0,0,3,26.0,6.0,10.0,34,0
2015-03-13 06:57:53,0,0,11.0,0,0,39.0,5.0,16.0,27,1
2015-03-13 07:02:53,0,2,6.0,0,1,36.0,6.0,8.0,23,1
2015-03-13 07:07:53,0,0,12.0,1,0,24.0,6.0,11.0,27,1
2015-03-13 07:12:53,0,1,15.0,0,22,41.0,76.0,6.0,10,2
2015-03-13 07:17:53,1,0,4.0,0,11,27.0,5.0,12.0,18,0
2015-03-13 07:22:53,0,0,12.0,0,2,21.0,48.0,4.0,20,0
2015-03-13 07:27:53,0,0,8.0,0,2,32.0,10.0,10.0,57,0
2015-03-13 07:32:53,1,2,7.0,1,2,22.0,13.0,7.0,29,0
2015-03-13 07:37:53,0,2,18.0,0,3,28.0,31.0,4.0,16,0
2015-03-13 07:42:53,0,1,7.0,1,1,37.0,58.0,12.0,19,0
2015-03-13 07:47:53,0,3,15.0,0,1,20.0,20.0,4.0,21,0
2015-03-13 07:52:53,0,0,18.0,1,3,28.0,10.0,6.0,24,0
2015-03-13 07:57:53,0,1,10.0,0,4,16.0,6.0,10.0,13,0
2015-03-13 08:02:53,0,1,14.0,0,3,27.0,13.0,9.0,25,1
2015-03-13 08:07:53,0,5,9.0,0,1,34.0,3.0,8.0,21,0
2015-03-13 08:12:53,0,2,14.0,1,6,42.0,7.0,2.0,19,2
2015-03-13 08:17:53,1,1,17.0,8,2,41.0,11.0,8.0,18,1
2015-03-13 08:22:53,0,3,13.0,125,2,32.0,17.0,5.0,16,2
2015-03-13 08:27:53,0,3,13.0,117,3,20.0,7.0,12.0,25,0
2015-03-13 08:32:53,0,1,14.0,109,5,25.0,4.0,7.0,21,0
2015-03-13 08:37:53,0,2,16.0,125,3,28.0,15.0,17.0,19,1
2015-03-13 08:42:53,1,3,9.0,62,2,37.0,10.0,12.0,9,1
2015-03-13 08:47:53,1,2,15.0,48,2,14.0,3.0,9.0,17,0
2015-03-13 08:52:53,0,0,13.0,6,1,20.0,5.0,9.0,19,0
2015-03-13 08:57:53,1,1,11.0,4,3,44.0,4.0,7.0,16,0
2015-03-13 09:02:53,0,2,10.0,5,2,82.0,3.0,7.0,14,0
2015-03-13 09:07:53,0,2,16.0,11,2,60.0,4.0,8.0,13,1
2015-03-13 09:12:53,0,1,12.0,3,17,37.0,3.0,6.0,15,0
2015-03-13 09:17:53,2,1,15.0,7,6,34.0,3.0,12.0,13,0
2015-03-13 09:22:53,0,2,11.0,7,3,19.0,3.0,6.0,27,0
2015-03-13 09:27:53,0,2,15.0,6,4,19.0,4.0,5.0,27,0
2015-03-13 09:32:53,0,0,13.0,3,6,14.0,1.0,7.0,24,0
2015-03-13 09:37:53,0,0,5.0,7,2,45.0,5.0,5.0,20,0
2015-03-13 09:42:53,0,1,21.0,1,2,37.0,4.0,4.0,20,1
2015-03-13 09:47:53,0,1,19.0,10,2,32.0,4.0,12.0,23,0
2015-03-13 09:52:53,0,0,16.0,6,4,43.0,3.0,7.0,19,1
2015-03-13 09:57:53,0,5,19.0,3,3,24.0,62.0,11.0,20,2
2015-03-13 10:02:53,0,0,7.0,5,2,32.0,84.0,6.0,39,1
2015-03-13 10:07:53,0,1,6.0,7,2,41.0,22.0,9.0,25,0
2015-03-13 10:12:53,0,2,25.0,87,1,49.0,8.0,17.0,54,0
2015-03-13 10:17:53,2,3,12.0,119,3,30.0,5.0,9.0,27,0
2015-03-13 10:22:53,0,2,13.0,127,1,32.0,7.0,5.0,25,0
2015-03-13 10:27:53,0,0,15.0,102,1,31.0,11.0,9.0,20,0
2015-03-13 10:32:53,0,3,11.0,94,5,42.0,12.0,7.0,30,0
2015-03-13 10:37:53,0,1,8.0,57,9,28.0,4.0,2.0,33,0
2015-03-13 10:42:53,0,1,25.0,21,5,41.0,7.0,13.0,36,2
2015-03-13 10:47:53,0,0,20.0,6,6,34.0,5.0,11.0,32,0
2015-03-13 10:52:53,0,1,21.0,6,3,35.0,7.0,9.0,24,1
2015-03-13 10:57:53,0,4,10.0,15,5,27.0,9.0,9.0,34,0
2015-03-13 11:02:53,0,0,14.0,6,4,25.0,5.0,5.0,26,0
2015-03-13 11:07:53,0,5,12.0,7,2,24.0,6.0,23.0,26,0
2015-03-13 11:12:53,0,3,24.0,5,2,34.0,6.0,13.0,32,0
2015-03-13 11:17:53,0,3,11.0,9,5,27.0,11.0,22.0,29,0
2015-03-13 11:22:53,1,2,32.0,1,6,46.0,3.0,20.0,63,1
2015-03-13 11:27:53,0,2,16.0,1,1,65.0,5.0,21.0,34,0
2015-03-13 11:32:53,0,1,17.0,0,4,54.0,2.0,20.0,32,0
2015-03-13 11:37:53,1,4,15.0,2,4,68.0,11.0,12.0,48,1
2015-03-13 11:42:53,0,2,16.0,1,3,54.0,6.0,12.0,35,0
2015-03-13 11:47:53,0,2,21.0,2,3,64.0,8.0,6.0,31,0
2015-03-13 11:52:53,0,4,15.0,1,4,40.0,4.0,13.0,45,1
2015-03-13 11:57:53,0,2,19.0,0,9,57.0,12.0,13.0,44,0
2015-03-13 12:02:53,1,3,15.0,0,4,60.0,4.0,21.0,48,3
2015-03-13 12:07:53,3,1,12.0,2,3,57.0,10.0,16.0,30,0
2015-03-13 12:12:53,0,7,20.0,2,3,47.0,6.0,14.0,53,0
2015-03-13 12:17:53,0,3,26.0,0,3,52.0,6.0,8.0,28,2
2015-03-13 12:22:53,0,1,26.0,2,4,64.0,7.0,7.0,36,4
2015-03-13 12:27:53,0,2,17.0,2,8,65.0,9.0,12.0,55,0
2015-03-13 12:32:53,0,4,31.0,1,5,41.0,27.0,10.0,41,0
2015-03-13 12:37:53,0,2,24.0,5,11,51.0,193.0,8.0,36,0
2015-03-13 12:42:53,0,6,24.0,2,5,75.0,56.0,12.0,27,4
2015-03-13 12:47:53,0,4,25.0,3,3,62.0,35.0,15.0,27,3
2015-03-13 12:52:53,0,5,23.0,1,3,60.0,32.0,16.0,40,3
2015-03-13 12:57:53,1,3,26.0,1,5,54.0,26.0,14.0,42,2
2015-03-13 13:02:53,0,2,24.0,3,4,68.0,23.0,13.0,37,5
2015-03-13 13:07:53,0,0,25.0,3,4,66.0,32.0,11.0,36,9
2015-03-13 13:12:53,0,3,30.0,3,7,85.0,25.0,10.0,37,5
2015-03-13 13:17:53,0,7,25.0,0,11,96.0,32.0,16.0,35,3
2015-03-13 13:22:53,0,12,18.0,4,3,82.0,17.0,16.0,33,3
2015-03-13 13:27:53,2,2,32.0,0,8,75.0,15.0,23.0,37,4
2015-03-13 13:32:53,0,6,21.0,1,8,56.0,22.0,15.0,41,3
2015-03-13 13:37:53,0,3,23.0,2,8,47.0,17.0,17.0,56,8
2015-03-13 13:42:53,0,2,19.0,2,4,59.0,20.0,22.0,85,1
2015-03-13 13:47:53,0,5,30.0,3,12,81.0,21.0,25.0,62,1
2015-03-13 13:52:53,0,9,31.0,0,8,69.0,11.0,19.0,46,1
2015-03-13 13:57:53,0,7,30.0,2,8,71.0,12.0,31.0,62,2
2015-03-13 14:02:53,1,8,28.0,3,17,51.0,11.0,14.0,39,4
2015-03-13 14:07:53,1,6,19.0,2,12,42.0,15.0,13.0,52,3
2015-03-13 14:12:53,0,4,18.0,0,11,89.0,11.0,15.0,47,0
2015-03-13 14:17:53,1,2,33.0,5,9,117.0,14.0,11.0,32,7
2015-03-13 14:22:53,0,2,34.0,3,13,80.0,12.0,18.0,39,2
2015-03-13 14:27:53,0,9,37.0,2,13,67.0,18.0,31.0,54,2
2015-03-13 14:32:53,1,4,38.0,2,11,51.0,7.0,21.0,45,3
2015-03-13 14:37:53,1,9,41.0,5,18,77.0,9.0,17.0,61,1
2015-03-13 14:42:53,0,7,36.0,5,15,64.0,11.0,15.0,66,8
2015-03-13 14:47:53,0,5,28.0,7,12,68.0,9.0,20.0,59,0
2015-03-13 14:52:53,0,6,27.0,10,14,62.0,10.0,8.0,41,5
2015-03-13 14:57:53,0,9,31.0,5,14,62.0,8.0,20.0,76,1
2015-03-13 15:02:53,0,7,23.0,3,17,79.0,13.0,13.0,48,3
2015-03-13 15:07:53,0,2,27.0,4,8,74.0,8.0,22.0,58,1
2015-03-13 15:12:53,0,5,18.0,32,16,59.0,12.0,10.0,26,1
2015-03-13 15:17:53,0,5,19.0,110,9,67.0,8.0,15.0,33,1
2015-03-13 15:22:53,0,1,25.0,147,2,77.0,6.0,16.0,38,0
2015-03-13 15:27:53,0,4,29.0,115,8,65.0,9.0,22.0,37,0
2015-03-13 15:32:53,1,1,23.0,106,9,54.0,15.0,18.0,57,0
2015-03-13 15:37:53,1,4,23.0,72,9,62.0,12.0,13.0,40,2
2015-03-13 15:42:53,1,2,38.0,30,5,61.0,18.0,15.0,40,0
2015-03-13 15:47:53,2,2,32.0,10,8,78.0,24.0,18.0,49,3
2015-03-13 15:52:53,0,3,24.0,13,8,55.0,14.0,17.0,77,3
2015-03-13 15:57:53,1,5,33.0,11,14,92.0,14.0,22.0,84,4
2015-03-13 16:02:53,0,2,47.0,10,15,85.0,7.0,26.0,52,5
2015-03-13 16:07:53,0,5,28.0,13,8,90.0,11.0,17.0,63,2
2015-03-13 16:12:53,0,6,44.0,9,9,92.0,7.0,15.0,48,3
2015-03-13 16:17:53,0,6,30.0,9,3,60.0,5.0,20.0,44,3
2015-03-13 16:22:53,0,5,31.0,11,9,102.0,3.0,22.0,57,2
2015-03-13 16:27:53,1,5,36.0,9,6,62.0,13.0,39.0,66,4
2015-03-13 16:32:53,1,3,23.0,12,8,74.0,12.0,37.0,39,2
2015-03-13 16:37:53,0,0,22.0,15,8,84.0,8.0,30.0,51,2
2015-03-13 16:42:53,0,1,23.0,8,3,187.0,7.0,13.0,42,4
2015-03-13 16:47:53,0,6,21.0,15,12,152.0,5.0,27.0,63,1
2015-03-13 16:52:53,0,2,23.0,7,10,76.0,8.0,29.0,49,0
2015-03-13 16:57:53,0,5,37.0,5,20,77.0,9.0,25.0,68,2
2015-03-13 17:02:53,0,7,21.0,5,7,70.0,8.0,23.0,45,1
2015-03-13 17:07:53,0,14,25.0,3,6,65.0,14.0,18.0,48,1
2015-03-13 17:12:53,1,16,36.0,10,5,60.0,8.0,16.0,57,3
2015-03-13 17:17:53,0,11,20.0,9,4,57.0,10.0,26.0,46,5
2015-03-13 17:22:53,0,5,31.0,6,7,68.0,4.0,25.0,55,2
2015-03-13 17:27:53,0,9,18.0,7,8,61.0,109.0,36.0,57,1
2015-03-13 17:32:53,2,4,20.0,5,9,64.0,85.0,36.0,39,2
2015-03-13 17:37:53,0,12,22.0,3,16,65.0,37.0,26.0,55,5
2015-03-13 17:42:53,0,4,21.0,6,8,67.0,29.0,26.0,51,1
2015-03-13 17:47:53,0,4,17.0,8,11,61.0,26.0,25.0,57,1
2015-03-13 17:52:53,0,3,73.0,5,9,69.0,22.0,21.0,64,1
2015-03-13 17:57:53,1,6,25.0,9,15,86.0,34.0,23.0,93,0
2015-03-13 18:02:53,0,6,42.0,3,3,64.0,28.0,34.0,82,0
2015-03-13 18:07:53,1,9,31.0,6,11,83.0,24.0,29.0,64,2
2015-03-13 18:12:53,0,11,34.0,3,9,79.0,15.0,23.0,62,1
2015-03-13 18:17:53,0,4,40.0,4,7,41.0,15.0,24.0,47,2
2015-03-13 18:22:53,0,5,13.0,10,6,88.0,17.0,17.0,43,1
2015-03-13 18:27:53,0,10,24.0,6,7,79.0,16.0,13.0,52,5
2015-03-13 18:32:53,0,3,30.0,3,6,45.0,21.0,12.0,42,1
2015-03-13 18:37:53,1,4,32.0,5,2,50.0,28.0,14.0,56,3
2015-03-13 18:42:53,0,14,26.0,10,6,74.0,32.0,15.0,26,4
2015-03-13 18:47:53,0,3,27.0,10,12,71.0,25.0,14.0,24,4
2015-03-13 18:52:53,0,8,32.0,6,9,72.0,21.0,28.0,35,1
2015-03-13 18:57:53,0,10,23.0,3,4,82.0,30.0,28.0,50,5
2015-03-13 19:02:53,0,4,40.0,3,8,85.0,10.0,20.0,37,1
2015-03-13 19:07:53,0,5,50.0,3,7,65.0,13.0,19.0,52,1
2015-03-13 19:12:53,0,7,75.0,3,5,71.0,12.0,16.0,39,4
2015-03-13 19:17:53,0,3,61.0,3,8,53.0,17.0,17.0,58,2
2015-03-13 19:22:53,1,1,43.0,1,4,44.0,21.0,21.0,47,10
2015-03-13 19:27:53,1,3,52.0,2,5,37.0,14.0,15.0,47,0
2015-03-13 19:32:53,1,5,55.0,5,15,61.0,12.0,19.0,48,9
2015-03-13 19:37:53,0,7,56.0,3,12,69.0,11.0,13.0,52,2
2015-03-13 19:42:53,0,7,43.0,2,12,85.0,11.0,21.0,52,8
2015-03-13 19:47:53,0,2,38.0,5,15,52.0,5.0,16.0,58,12
2015-03-13 19:52:53,0,2,49.0,6,10,62.0,11.0,13.0,81,8
2015-03-13 19:57:53,2,3,134.0,10,4,64.0,7.0,14.0,90,17
2015-03-13 20:02:53,0,3,54.0,5,19,54.0,5.0,8.0,39,9
2015-03-13 20:07:53,0,2,68.0,4,6,72.0,9.0,15.0,39,12
2015-03-13 20:12:53,0,12,276.0,3,7,63.0,22.0,16.0,35,9
2015-03-13 20:17:53,0,3,157.0,3,8,32.0,14.0,12.0,30,6
2015-03-13 20:22:53,0,5,452.0,3,2,36.0,9.0,17.0,43,4
2015-03-13 20:27:53,0,4,295.0,4,6,50.0,20.0,17.0,49,7
